期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2012M10,"20,182,829",2.43,"8,790,336",3.51,"925,820",-4.67,"421,633",11.65,"10,045,040",1.85,"9,310,535",1.53,"1,957,135",11.83,"841,225",-5.43,"398,397",10.05,"6,113,778",-0.88,"19,185",25.83,"3,935",57.34,"2,606",83.01,42,-30.00,"12,602",11.90,"7,370",-4.26,"1,376",21.77,201,-20.87,25,-7.41,"5,768",-8.26,"4,276,346",-0.82,"432,844",4.07,"486,642",-11.46,"52,931",23.92,"3,303,929",0.02,"485,678",-9.89,"17,533",-12.25,"108,634",15.08,"20,351",59.67,"339,160",-17.65,"75,139",4.34,"12,145",-7.37,"8,157",145.91,761,-20.15,"54,076",-1.02,"274,211",0.51,"57,241",8.77,"3,894",-2.55,"1,965",-15.63,"211,111",-1.29,"1,112,381",5.49,"195,230",10.04,"15,560",6.50,"7,500",-31.53,"894,091",5.00,"150,501",15.49,"78,890",24.08,"1,559",-47.68,"5,399",15.68,"64,653",9.42,"753,267",1.60,"165,564",3.07,"170,477",2.61,"129,787",3.82,"287,439",-0.74,"188,036",6.38,"14,626",3.55,"13,133",4.40,"25,177",-8.09,"135,100",10.13,"573,573",-1.26,"34,661",-2.96,"7,490",21.75,"125,218",16.59,"406,204",-5.89,"1,219,881",13.08,"897,164",18.97,"4,050",-18.08,"21,896",3.35,"296,771",-0.59,"250,106",-4.17,"58,071",10.85,"26,979",-16.89,"8,106",7.92,"156,950",-6.93,"1,546,919",4.95,"40,566",15.28,238,-43.74,-,-,"1,506,115",4.71,"78,206",-23.06,"14,192",3.46,728,-39.43,132,-54.64,"63,154",-26.93,"9,247,169",3.23,"6,778,443",1.27,"83,629",4.62,"23,104",50.49,"2,361,993",8.89
2012M11,"20,135,286",2.02,"8,833,785",3.77,"916,105",-5.16,"418,839",10.30,"9,966,557",0.91,"9,301,534",0.70,"1,993,578",12.73,"831,046",-5.94,"395,096",8.63,"6,081,814",-2.25,"18,970",27.89,"3,865",53.92,"2,835",99.37,41,-30.51,"12,229",12.80,"7,206",-4.43,"1,360",20.78,200,-20.95,21,-22.22,"5,625",-8.30,"4,217,819",-3.82,"439,784",4.86,"476,583",-12.16,"50,460",6.78,"3,250,992",-3.71,"495,026",-8.83,"18,060",-8.32,"108,737",15.71,"20,271",59.61,"347,958",-16.48,"74,983",4.76,"12,681",-1.04,"8,173",154.29,714,-24.28,"53,415",-2.18,"279,721",2.49,"64,647",25.30,"4,028",1.77,"2,340",46.07,"208,706",-3.28,"1,124,367",6.07,"199,673",8.93,"15,862",-3.55,"6,343",-31.54,"902,489",6.05,"151,811",15.89,"79,434",23.30,"2,210",-27.04,"6,446",36.11,"63,721",8.35,"754,722",2.07,"167,082",4.29,"170,799",2.84,"129,695",3.43,"287,146",-0.21,"189,243",7.91,"16,031",11.48,"12,247",-4.22,"25,178",-8.89,"135,787",12.62,"575,310",3.23,"36,145",-0.07,"7,980",31.38,"124,293",16.72,"406,892",-0.41,"1,235,994",13.71,"909,803",19.17,"3,582",-26.73,"21,917",3.20,"300,692",1.10,"251,345",-4.51,"57,694",10.54,"25,983",-18.94,"8,091",10.76,"159,577",-7.04,"1,470,743",4.25,"40,482",20.76,236,-43.81,-,-,"1,430,025",3.87,"81,000",-24.93,"15,200",10.52,595,-50.75,108,-62.76,"65,097",-29.74,"9,282,009",3.36,"6,784,525",1.30,"84,228",4.33,"23,635",50.33,"2,389,621",9.32
2012M12,"20,372,531",2.79,"8,865,275",3.73,"912,933",-7.16,"426,953",9.96,"10,167,370",2.69,"9,336,290",2.36,"2,017,085",13.07,"825,737",-8.19,"404,177",8.73,"6,089,291",0.39,"19,866",30.24,"4,017",58.71,"2,953",147.53,39,-30.36,"12,857",12.06,"7,378",-4.43,"1,330",15.05,205,-22.64,20,-25.93,"5,823",-7.16,"4,253,271",-0.23,"442,708",6.80,"470,085",-15.88,"63,507",25.36,"3,276,971",1.17,"497,675",-8.80,"17,596",-7.66,"105,606",10.25,"20,230",14.71,"354,243",-14.27,"80,006",7.24,"12,185",0.47,"8,105",-6.40,682,-22.76,"59,034",11.52,"281,088",4.99,"67,178",30.21,"4,026",4.14,"2,440",47.25,"207,444",-1.50,"1,110,207",6.40,"201,189",8.06,"15,533",-1.98,"6,291",-29.70,"887,194",6.58,"153,430",16.56,"80,291",22.91,"1,394",-49.55,"6,289",52.57,"65,456",10.17,"762,664",1.18,"166,997",1.55,"173,436",4.82,"129,553",0.99,"292,678",-0.97,"176,416",6.15,"16,035",11.43,"12,098",-5.98,"25,035",-5.65,"123,248",9.64,"566,156",2.32,"36,297",-4.74,"8,018",30.06,"120,453",13.95,"401,388",-0.49,"1,249,862",12.58,"923,440",19.37,"3,464",-25.67,"22,130",6.69,"300,828",-3.33,"258,277",-1.70,"60,007",13.15,"28,919",-8.75,"8,190",11.31,"161,161",-5.57,"1,598,606",3.95,"40,392",23.60,234,-43.88,-,-,"1,557,980",3.54,"94,363",-26.07,"15,508",11.96,600,-49.54,108,-49.77,"78,147",-30.46,"9,343,272",3.43,"6,792,290",1.14,"86,362",4.90,"22,668",38.85,"2,441,952",10.07
2013M01,"20,375,303",2.09,"8,884,319",3.59,"901,157",-6.79,"429,447",10.04,"10,160,379",1.35,"9,243,692",1.43,"2,028,989",10.38,"811,843",-7.96,"407,751",9.03,"5,995,109",-0.40,"20,007",31.03,"4,032",55.50,"3,043",150.66,38,-29.63,"12,894",13.03,"7,271",-3.81,"1,307",12.67,200,-23.37,20,-23.08,"5,744",-6.02,"4,175,899",-1.73,"445,819",6.64,"455,700",-16.43,"63,795",28.94,"3,210,585",-0.80,"495,011",-8.21,"17,248",-9.63,"103,832",13.24,"24,021",11.80,"349,910",-14.03,"79,535",7.12,"11,865",-1.84,"8,064",-5.72,680,-23.42,"58,926",11.77,"274,887",2.63,"67,648",29.04,"3,953",1.46,"2,439",-11.82,"200,847",-3.78,"1,115,408",7.16,"202,868",8.92,"15,027",-3.10,"6,018",-28.76,"891,495",7.32,"154,960",17.07,"80,010",22.11,"1,339",-32.88,"6,119",20.36,"67,492",12.94,"764,806",1.14,"168,998",2.66,"177,681",7.24,"130,888",2.60,"287,239",-3.72,"179,633",7.23,"15,897",11.32,"12,182",-5.42,"25,072",-0.90,"126,482",9.92,"555,745",1.19,"36,964",-1.11,"6,840",-8.53,"118,980",12.19,"392,961",-1.34,"1,243,254",10.70,"927,348",12.63,"3,321",-29.31,"22,312",9.70,"290,273",5.66,"256,811",-2.98,"60,850",13.95,"28,725",-8.71,"8,049",9.02,"159,187",-7.70,"1,719,628",-0.44,"40,305",27.53,233,-43.86,-,-,"1,679,090",-0.95,"75,704",-39.68,"15,360",7.85,580,-52.26,107,-49.77,"59,657",-45.69,"9,336,278",3.83,"6,799,665",1.60,"88,501",6.55,"21,589",34.49,"2,426,523",10.27
2013M02,"20,397,735",2.19,"8,872,611",3.38,"898,660",-7.65,"428,401",8.27,"10,198,063",1.89,"9,309,182",2.15,"2,039,358",10.02,"809,450",-8.94,"406,943",7.41,"6,053,431",1.03,"20,214",33.08,"4,018",55.02,"3,258",162.53,37,-30.19,"12,901",14.14,"7,198",-5.95,"1,179",3.69,199,-14.96,20,-23.08,"5,800",-7.29,"4,217,525",-0.64,"448,210",6.31,"453,521",-18.24,"63,659",31.26,"3,252,135",1.01,"490,315",-6.00,"17,308",-8.01,"104,412",15.26,"24,038",12.20,"344,557",-11.83,"80,791",8.59,"11,921",-1.82,"8,333",-2.36,697,-18.76,"59,840",13.20,"276,697",3.33,"69,847",32.90,"3,678",-1.50,"2,437",36.53,"200,735",-4.28,"1,126,486",9.51,"205,088",9.46,"15,242",0.88,"5,720",-31.03,"900,436",10.09,"154,982",17.08,"80,319",23.79,"1,349",-33.78,"6,154",21.24,"67,160",11.24,"759,943",0.26,"169,536",2.92,"177,010",7.28,"130,470",2.38,"282,927",-5.95,"181,311",10.49,"15,075",6.54,"12,127",-6.04,"24,940",-4.80,"129,169",16.53,"571,041",-1.09,"36,963",-1.84,"6,782",-11.02,"119,170",7.47,"408,126",-3.09,"1,247,275",9.97,"930,958",11.65,"3,307",-28.96,"22,217",2.59,"290,793",6.10,"256,195",-2.11,"60,857",12.14,"28,565",-8.28,"8,081",7.42,"158,692",-5.98,"1,737,636",-2.05,"37,470",-12.00,230,-44.17,-,-,"1,699,936",-1.80,"37,137",-58.55,"15,466",13.85,487,-43.50,107,-49.53,"21,077",-71.88,"9,313,780",3.67,"6,780,317",1.61,"88,493",6.76,"21,351",28.54,"2,423,619",9.60
2013M03,"20,442,195",2.12,"8,901,802",3.67,"891,637",-8.07,"434,399",8.87,"10,214,357",1.50,"9,279,946",2.34,"2,063,848",10.89,"801,784",-9.43,"412,460",8.35,"6,001,854",1.03,"20,343",21.00,"3,906",1.80,"3,660",169.51,36,-30.77,"12,741",10.17,"7,382",-8.37,"1,132",-6.75,176,-36.46,20,-23.08,"6,054",-7.42,"4,191,507",-0.74,"451,581",6.22,"444,653",-18.46,"70,603",37.53,"3,224,670",0.75,"498,440",-4.83,"18,002",-1.06,"104,110",9.61,"23,984",12.53,"352,344",-9.49,"80,944",6.57,"12,581",6.40,"7,849",-7.88,672,-31.85,"59,842",9.55,"278,391",3.02,"71,740",31.33,"2,970",-21.07,"2,412",31.16,"201,269",-4.16,"1,111,736",8.37,"206,587",9.60,"14,836",-13.24,"5,185",-38.44,"885,128",9.03,"155,395",15.73,"80,607",20.93,"1,316",-34.49,"5,790",15.11,"67,682",11.74,"760,355",1.93,"169,419",3.02,"179,564",8.72,"130,409",2.35,"280,963",-2.75,"174,753",9.48,"14,483",3.52,"11,875",-7.54,"24,621",-6.24,"123,774",16.20,"567,051",1.32,"37,618",0.24,"6,667",-16.32,"118,073",7.50,"404,693",0.09,"1,256,896",10.41,"946,499",13.62,"3,242",-27.97,"22,815",6.31,"284,340",1.77,"257,697",-1.80,"62,274",15.28,"28,715",-4.10,"8,512",10.95,"158,196",-7.38,"1,755,119",-5.88,"37,736",-2.76,228,-41.39,-,-,"1,717,155",-5.94,"78,315",-12.13,"15,370",11.43,462,-40.08,83,-59.31,"62,400",-16.07,"9,328,815",3.69,"6,784,848",1.68,"89,163",6.79,"21,856",20.49,"2,432,948",9.47
2013M04,"20,461,593",1.91,"8,940,620",3.89,"879,393",-8.73,"436,284",8.75,"10,205,296",0.96,"9,297,894",2.16,"2,082,945",11.54,"788,505",-10.30,"414,501",8.19,"6,011,943",0.67,"21,460",26.15,"4,369",13.13,"3,788",154.74,35,-31.37,"13,268",14.27,"7,428",-9.17,"1,211",-2.26,169,-37.17,20,-23.08,"6,028",-9.27,"4,171,189",-1.69,"455,573",7.29,"433,362",-19.52,"70,976",34.99,"3,211,278",-0.50,"506,226",-4.12,"17,384",-4.58,"103,785",7.02,"23,719",12.11,"361,338",-7.74,"81,313",9.64,"12,263",3.56,"7,621",-8.77,670,-26.94,"60,759",14.53,"287,247",6.75,"73,753",44.51,"3,024",-19.45,"2,396",42.28,"208,074",-2.14,"1,115,752",7.82,"208,816",10.63,"13,629",-13.54,"5,173",-36.89,"888,134",8.03,"157,613",13.47,"83,649",19.23,"1,557",-21.60,"5,754",6.04,"66,653",8.68,"763,685",2.72,"171,252",4.14,"180,477",9.01,"131,208",3.09,"280,748",-1.90,"171,244",5.39,"14,704",5.19,"11,858",-5.51,"24,628",-7.18,"120,054",9.71,"577,168",4.16,"36,851",-0.68,"5,581",-29.52,"117,835",5.92,"416,901",4.79,"1,259,630",9.44,"952,452",13.43,"3,246",-28.19,"23,920",12.05,"280,012",-1.90,"259,252",3.09,"62,931",15.88,"28,029",-5.89,"8,837",16.08,"159,455",-0.21,"1,710,630",-7.89,"40,579",2.89,226,-41.45,-,-,"1,669,825",-8.11,"78,537",-11.42,"15,515",11.84,465,-40.46,88,-55.10,"62,469",-15.37,"9,374,532",3.80,"6,801,581",1.74,"90,197",8.29,"21,695",21.51,"2,461,059",9.61
2013M05,"20,384,387",1.46,"8,973,283",3.80,"869,327",-8.30,"440,082",9.35,"10,101,694",0.06,"9,323,586",1.44,"2,097,765",11.35,"777,825",-10.29,"417,412",8.84,"6,030,584",-0.43,"21,459",23.01,"4,217",10.71,"4,179",165.33,9,-82.00,"13,054",8.68,"7,143",-12.36,"1,008",-25.28,168,-38.69,2,-92.31,"5,965",-8.24,"4,144,172",-2.90,"458,302",7.62,"425,935",-18.89,"68,078",29.22,"3,191,857",-2.23,"508,022",-3.77,"17,406",-4.97,"103,652",7.69,"23,686",12.72,"363,278",-7.41,"82,195",9.68,"12,339",2.99,"7,624",-8.86,669,-41.47,"61,563",15.18,"290,852",6.01,"75,631",44.15,"3,051",-18.18,"2,206",11.19,"209,964",-2.87,"1,132,379",6.94,"211,973",11.29,"13,684",-11.80,"5,131",-38.75,"901,591",6.76,"159,132",13.28,"83,852",16.62,"1,528",-18.46,"5,768",7.11,"67,984",10.86,"764,954",1.67,"171,432",3.05,"179,420",8.27,"131,334",1.72,"282,768",-2.91,"173,131",5.50,"14,407",3.92,"9,800",-35.77,"27,926",5.62,"120,998",11.47,"593,226",4.53,"38,276",3.99,"5,701",-27.62,"119,036",8.15,"430,213",4.23,"1,269,603",9.66,"959,367",13.29,"3,192",-27.07,"25,023",19.58,"282,021",-1.28,"259,513",2.29,"61,894",10.66,"27,515",-6.59,"9,213",24.01,"160,891",0.00,"1,549,101",-9.56,"38,780",-2.95,99,-61.92,-,-,"1,510,222",-9.71,"78,325",-15.92,"15,563",10.96,542,-27.64,86,-52.49,"62,134",-20.54,"9,433,374",3.74,"6,821,175",1.70,"90,861",13.62,"22,584",20.20,"2,498,754",9.21
2013M06,"20,490,679",2.93,"8,977,173",3.07,"862,254",-8.51,"455,967",13.24,"10,195,285",3.48,"9,383,682",2.92,"2,088,978",8.82,"768,472",-10.74,"432,582",13.02,"6,093,650",2.34,"22,132",20.61,"4,347",9.63,"4,318",113.02,7,-84.78,"13,460",9.32,"7,420",-7.99,990,-28.98,167,-38.38,2,-92.31,"6,261",-1.76,"4,177,781",0.37,"461,908",7.83,"425,660",-17.11,"69,850",31.32,"3,220,363",1.67,"513,999",-2.28,"17,397",-4.93,"99,866",0.26,"23,707",13.58,"373,029",-3.66,"80,002",5.19,"12,361",4.37,"7,088",-15.13,691,-31.04,"59,862",9.12,"293,501",8.72,"73,860",34.27,"2,999",-19.75,"2,095",8.27,"214,547",2.51,"1,146,374",7.29,"212,956",10.14,"13,715",-16.29,"5,123",-33.78,"914,580",7.48,"161,361",12.78,"84,375",13.41,"1,581",-10.02,"5,617",7.61,"69,788",13.10,"751,598",0.26,"147,785",-11.52,"174,681",4.45,"144,897",12.12,"284,235",-0.67,"175,202",7.96,"14,922",6.49,"9,811",-35.08,"26,976",5.95,"123,493",14.66,"589,229",4.70,"38,436",5.82,"5,165",-33.32,"117,785",8.03,"427,843",4.44,"1,285,992",8.00,"971,419",11.41,"3,184",-25.05,"27,267",19.41,"284,122",-2.59,"259,093",1.19,"60,583",9.13,"27,325",-6.63,"9,256",29.02,"161,929",-1.32,"1,539,297",-0.56,"37,666",-7.15,830,222.96,-,-,"1,500,801",-0.42,"78,167",-19.84,"15,774",11.97,396,-48.90,70,-61.11,"61,927",-24.91,"9,489,533",3.77,"6,834,755",1.47,"92,556",14.89,"23,315",18.24,"2,538,907",9.99
2013M07,"20,665,824",2.98,"9,008,070",2.88,"847,834",-10.06,"464,044",12.76,"10,345,876",3.90,"9,454,360",2.77,"2,096,019",8.35,"751,796",-12.56,"440,700",12.94,"6,165,845",2.50,"22,352",19.87,"4,340",8.99,"4,522",106.11,6,-86.36,"13,484",8.51,"7,374",-5.33,997,-27.70,162,-37.93,2,-92.31,"6,213",1.47,"4,208,751",0.33,"460,160",7.45,"410,913",-18.16,"72,451",27.63,"3,265,227",1.79,"510,214",-2.77,"17,080",-5.45,"99,849",-9.57,"29,314",42.38,"363,971",-3.12,"79,747",8.15,"12,060",3.81,"6,926",-16.52,505,-45.35,"60,256",13.91,"293,298",8.85,"71,889",36.44,"2,995",-18.81,"2,296",18.66,"216,118",2.36,"1,164,230",6.70,"213,634",7.93,"13,106",-9.89,"5,096",-33.00,"932,394",7.04,"162,087",11.61,"86,251",14.35,"1,563",-5.39,"5,857",10.11,"68,416",8.90,"748,720",-0.30,"147,433",-11.40,"175,259",3.80,"144,568",12.14,"281,460",-1.88,"186,959",7.11,"15,416",9.37,"9,806",-35.74,"26,847",5.47,"134,890",12.65,"593,883",3.57,"39,812",11.62,"4,392",-42.08,"118,219",3.50,"431,460",3.74,"1,299,498",7.92,"977,348",10.30,"3,163",-24.60,"26,801",20.23,"292,186",0.18,"256,994",4.94,"61,659",13.03,"26,066",-10.21,"9,243",31.40,"160,026",3.72,"1,594,661",0.93,"38,044",-12.49,"1,437",463.53,-,-,"1,555,180",1.24,"80,300",-19.07,"16,131",13.54,383,-51.33,70,-62.77,"63,716",-24.19,"9,536,503",3.79,"6,857,876",1.39,"94,218",15.13,"23,274",10.17,"2,561,135",10.32
2013M08,"20,658,622",2.91,"9,031,221",2.97,"845,174",-10.56,"461,860",13.53,"10,320,367",3.70,"9,436,262",1.77,"2,102,305",8.18,"748,721",-13.07,"439,074",13.85,"6,146,162",1.06,"22,399",16.87,"4,244",6.02,"4,609",73.08,5,-88.37,"13,541",8.70,"7,534",0.67,"1,219",-6.66,148,-39.59,2,-92.00,"6,165",4.35,"4,186,203",-1.46,"464,041",7.54,"405,806",-18.87,"72,260",32.13,"3,244,096",-0.54,"501,294",-2.87,"17,077",-6.14,"103,088",-6.34,"29,252",42.82,"351,877",-4.21,"79,048",5.19,"12,100",2.47,"6,967",-16.25,584,-36.11,"59,397",9.77,"291,933",7.58,"72,226",36.18,"3,057",-17.36,"2,086",7.75,"214,564",0.87,"1,175,184",7.12,"215,673",11.18,"12,860",-9.53,"4,912",-34.61,"941,739",6.85,"162,956",11.28,"87,279",13.69,"1,525",-8.46,"5,333",0.30,"68,819",9.78,"744,465",-0.20,"146,944",-11.67,"175,400",2.81,"144,395",12.12,"277,726",-0.88,"192,322",3.55,"15,490",3.34,"9,745",-25.11,"27,061",23.29,"140,026",3.13,"599,672",6.58,"41,029",15.04,"3,841",-49.21,"118,278",3.21,"436,524",7.83,"1,294,116",6.19,"974,924",9.14,"2,965",-41.99,"26,229",16.48,"289,998",-2.60,"258,184",1.94,"62,159",14.52,"25,677",-20.38,"9,261",18.49,"161,087",1.36,"1,578,526",4.11,"37,934",-12.78,"1,197",394.63,-,-,"1,539,395",4.55,"72,217",-15.34,"16,138",11.51,407,-46.66,69,-62.30,"55,603",-20.44,"9,571,617",4.03,"6,874,844",1.56,"94,849",14.82,"22,717",8.27,"2,579,207",10.79
